iter	Passed	Remaining
424	2001	2707
425	2004	2700
426	2006	2693
427	2010	2686
428	2016	2684
429	2019	2677
430	2022	2670
431	2027	2666
432	2035	2665
433	2044	2665
434	2049	2661
435	2052	2654
436	2056	2649
437	2064	2648
438	2071	2647
439	2075	2641
440	2080	2637
441	2087	2634
442	2091	2629
443	2094	2622
444	2097	2615
445	2100	2608
446	2103	2601
447	2107	2596
448	2114	2595
449	2123	2594
450	2126	2588
451	2129	2581
452	2132	2574
453	2135	2568
454	2143	2566
455	2145	2560
456	2148	2553
457	2151	2546
458	2154	2539
459	2157	2532
460	2160	2526
461	2163	2519
462	2166	2513
463	2171	2508
464	2174	2501
465	2177	2495
466	2180	2488
467	2183	2481
468	2186	2475
469	2189	2469
470	2192	2462
471	2195	2455
472	2202	2453
473	2205	2447
474	2208	2440
475	2211	2434
476	2214	2427
477	2217	2421
478	2223	2418
479	2230	2416
480	2237	2414
481	2244	2412
482	2251	2409
483	2254	2403
484	2260	2400
485	2265	2395
486	2271	2393
487	2278	2390
488	2285	2388
489	2293	2386
490	2299	2383
491	2302	2377
492	2305	2371
493	2308	2364
494	2311	2358
495	2314	2351
496	2318	2346
497	2321	2339
498	2325	2334
499	2328	2328
500	2331	2321
501	2334	2315
502	2337	2309
503	2340	2303
504	2343	2297
505	2346	2290
506	2351	2286
507	2356	2282
508	2359	2276
509	2363	2271
510	2371	2269
511	2379	2267
512	2388	2267
513	2395	2264
514	2398	2259
515	2401	2252
516	2406	2248
517	2414	2246
518	2422	2245
519	2428	2241
520	2435	2239
521	2440	2234
522	2445	2230
523	2449	2225
524	2452	2218
525	2455	2212
526	2458	2206
527	2461	2200
528	2464	2194
529	2468	2188
530	2475	2186
531	2481	2182
532	2487	2179
533	2492	2174
534	2495	2168
535	2498	2162
536	2501	2156
537	2504	2150
538	2508	2145
539	2511	2139
540	2514	2133
541	2517	2127
542	2520	2121
543	2523	2115
544	2530	2112
545	2540	2112
546	2544	2106
547	2547	2100
548	2549	2094
549	2555	2090
550	2562	2088
551	2570	2085
552	2574	2080
553	2577	2074
554	2579	2068
555	2582	2062
556	2586	2057
557	2590	2051
558	2592	2045
559	2595	2039
560	2598	2033
561	2602	2028
562	2608	2024
563	2615	2021
564	2621	2018
565	2624	2012
566	2627	2006
567	2632	2001
568	2635	1996
569	2638	1990
570	2641	1984
571	2644	1978
572	2647	1972
573	2651	1967
574	2659	1965
575	2666	1962
576	2671	1958
577	2676	1954
578	2682	1950
579	2688	1946
580	2697	1945
581	2705	1942
582	2709	1938
583	2715	1934
584	2723	1932
585	2730	1929
586	2739	1927
587	2745	1923
588	2751	1919
589	2755	1914
590	2759	1909
591	2762	1903
592	2765	1897
593	2769	1892
594	2776	1889
595	2783	1886
596	2789	1882
597	2796	1880
598	2801	1875
599	2808	1872
600	2815	1869
601	2818	1863
602	2821	1857
603	2824	1851
604	2827	1845
605	2830	1840
606	2833	1834
607	2836	1828
608	2839	1822
609	2842	1817
610	2845	1811
611	2848	1806
612	2851	1800
613	2854	1794
614	2857	1788
615	2861	1783
616	2869	1781
617	2875	1777
618	2879	1772
619	2886	1769
620	2889	1763
621	2896	1760
622	2902	1756
623	2908	1752
624	2912	1747
625	2915	1741
626	2918	1736
627	2922	1731
628	2925	1725
629	2928	1719
630	2935	1716
631	2940	1712
632	2945	1707
633	2949	1702
634	2955	1698
635	2958	1692
636	2961	1687
637	2964	1681
638	2967	1676
639	2970	1671
640	2973	1665
641	2976	1659
642	2979	1654
643	2982	1648
644	2986	1643
645	2989	1638
646	2992	1632
647	2995	1627
648	2998	1621
649	3001	1616
650	3004	1610
651	3007	1605
652	3010	1599
653	3014	1594
654	3017	1589
655	3020	1584
656	3023	1578
657	3026	1573
658	3030	1567
659	3033	1562
660	3036	1557
661	3040	1552
662	3049	1550
663	3054	1545
664	3062	1543
665	3071	1540
666	3077	1536
667	3081	1531
668	3087	1527
669	3095	1524
670	3101	1520
671	3111	1518
672	3119	1515
673	3122	1510
674	3125	1505
675	3128	1499
676	3131	1494
677	3137	1490
678	3140	1484
679	3143	1479
680	3146	1473
681	3149	1468
682	3153	1463
683	3156	1458
684	3160	1453
685	3163	1448
686	3171	1444
687	3178	1441
688	3183	1436
689	3185	1431
690	3188	1426
691	3191	1420
692	3194	1415
693	3200	1411
694	3203	1405
695	3206	1400
696	3209	1395
697	3212	1390
698	3215	1384
699	3221	1380
700	3229	1377
701	3232	1372
702	3237	1367
703	3240	1362
704	3243	1357
705	3248	1352
706	3251	1347
707	3254	1342
708	3257	1337
709	3260	1331
710	3264	1326
711	3266	1321
712	3269	1315
713	3272	1310
714	3279	1307
715	3284	1302
716	3291	1298
717	3294	1293
718	3297	1288
719	3300	1283
720	3303	1278
721	3306	1273
722	3309	1268
723	3312	1262
724	3315	1257
725	3323	1254
726	3329	1250
727	3332	1245
728	3335	1239
729	3338	1234
730	3341	1229
731	3348	1225
732	3353	1221
733	3360	1217
734	3363	1212
735	3369	1208
736	3372	1203
737	3375	1198
738	3379	1193
739	3384	1188
740	3387	1183
741	3390	1178
742	3398	1175
743	3402	1170
744	3405	1165
745	3410	1161
746	3415	1156
747	3418	1151
748	3423	1147
749	3426	1142
750	3429	1137
751	3432	1132
752	3435	1126
753	3438	1121
754	3442	1117
755	3445	1111
756	3448	1107
757	3451	1101
758	3455	1097
759	3463	1093
760	3471	1090
761	3477	1086
762	3482	1081
763	3485	1076
764	3489	1071
765	3492	1066
766	3495	1061
767	3498	1056
768	3504	1052
769	3511	1049
770	3517	1044
771	3521	1040
772	3525	1035
773	3528	1030
774	3533	1025
775	3537	1021
776	3540	1016
777	3544	1011
778	3547	1006
779	3555	1002
780	3561	998
781	3566	994
782	3571	989
783	3574	984
784	3577	979
785	3580	974
786	3584	970
787	3591	966
788	3597	962
789	3601	957
790	3604	952
791	3607	947
792	3611	942
793	3614	937
794	3619	933
795	3625	929
796	3628	924
797	3633	919
798	3640	915
799	3647	911
800	3652	907
801	3658	903
802	3663	898
803	3670	894
804	3673	889
805	3678	885
806	3682	880
807	3685	875
808	3689	871
809	3692	866
810	3695	861
811	3701	856
812	3708	852
813	3711	848
814	3719	844
815	3726	840
816	3731	835
817	3735	831
818	3738	826
819	3741	821
820	3750	817
821	3755	813
822	3759	808
823	3765	804
824	3771	799
825	3774	795
826	3780	790
827	3782	785
828	3786	781
829	3794	777
830	3801	773
831	3807	768
832	3812	764
833	3818	760
834	3826	756
835	3833	752
836	3842	748
837	3846	743
838	3849	738
839	3853	734
840	3862	730
841	3867	725
842	3872	721
843	3877	716
844	3880	711
845	3885	707
846	3891	702
847	3895	698
848	3900	693
849	3906	689
850	3913	685
851	3916	680
852	3920	675
853	3925	671
854	3930	666
855	3935	662
856	3940	657
857	3944	652
858	3949	648
859	3952	643
860	3958	639
861	3968	635
862	3974	631
863	3978	626
864	3981	621
865	3985	616
866	3989	612
867	3993	607
868	3998	602
869	4004	598
870	4010	594
871	4018	589
872	4026	585
873	4031	581
874	4035	576
875	4043	572
876	4046	567
877	4049	562
878	4054	558
879	4059	553
880	4063	548
881	4068	544
882	4074	539
883	4082	535
884	4091	531
885	4096	527
886	4099	522
887	4104	517
888	4107	512
889	4111	508
890	4116	503
891	4123	499
892	4130	494
893	4137	490
894	4140	485
895	4143	480
896	4146	476
897	4152	471
898	4155	466
899	4160	462
900	4168	457
901	4171	453
902	4174	448
903	4177	443
904	4181	438
905	4184	434
906	4186	429
907	4189	424
908	4192	419
909	4196	415
910	4199	410
911	4203	405
912	4206	400
913	4211	396
914	4215	391
915	4219	386
916	4222	382
917	4230	377
918	4240	373
919	4245	369
920	4252	364
921	4259	360
922	4262	355
923	4265	350
924	4268	346
925	4276	341
926	4279	336
927	4281	332
928	4284	327
929	4287	322
930	4290	317
931	4293	313
932	4298	308
933	4306	304
934	4311	299
935	4315	295
936	4322	290
937	4328	286
938	4335	281
939	4341	277
940	4343	272
941	4346	267
942	4349	262
943	4352	258
944	4356	253
945	4359	248
946	4362	244
947	4365	239
948	4368	234
949	4372	230
950	4375	225
951	4378	220
952	4381	216
953	4384	211
954	4388	206
955	4391	202
956	4399	197
957	4404	193
958	4408	188
959	4415	183
960	4422	179
961	4429	174
962	4436	170
963	4440	165
964	4448	161
965	4456	156
966	4460	152
967	4465	147
968	4470	143
969	4475	138
970	4483	133
971	4489	129
972	4492	124
973	4495	119
974	4498	115
975	4502	110
976	4508	106
977	4514	101
978	4519	96
979	4522	92
980	4526	87
981	4529	83
982	4532	78
983	4539	73
984	4547	69
985	4551	64
986	4554	59
987	4557	55
988	4561	50
989	4566	46
990	4569	41
991	4572	36
992	4575	32
993	4578	27
994	4582	23
995	4585	18
996	4587	13
997	4590	9
998	4593	4
999	4597	0
